6ว3,068,นายจิรายุ ห่วงหทรัพย์,พรรคเพื่อไทย,เห็นด้วย
เจใจ่ง,069,นายจืรเดช ศรีวิราช,พรรคพลังประชารัฐ,เห็นด้วย
65,070,นางจุฑาพัตธน์ เมนะสวัสดิ์,พรรคเพื่อไทย,เห็นด้วย
เจอ้,073,นายจุรินทร์ ลักษณวิศษฎี,พรรคประชาธิปัตย์,เห็นด้วย
ฮ์7,074,นายจุลพันธ์ โนนศรีขัย,พรรคอนาคตใหม่,ไม่เห็นด้วย
68,075,นายจุลพันธ์ อมรวิวัฒน์,พรรคเพื่อไทย,เห็นด้วย
69,07อ6,นายเจนวิทย์ ไกรสินธุ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
0,บป้,นางเจริญ เรียวแรง,พรรคพลังประชารัฐ,เห็นด้วย
รไ ",078,นายเจเศรษฐ์ ไทยเศรษฐ์,พรรคภูมิไจไทย,เห็นด้วย
2,079,นายฉลอง เทอดวิระพงศ์,พรรคภูมีใจไทย,เห็นด้วย
กั3,081,นางสาวชูนก จันทาทอง,พรรคเพื่อไทย,เห็นด้วย
7ป,08629,นายชยุต ภุมมะกาญจนะ,พรรคภูมิใจไทย,เห็นด้วย
[5,083,นายขลนาน ศรีแก้ว,พรรคเพื่อไทย,เห็นด้วย
1ย์,085,พันตํารวจตรี ชวลิต เลาหอุดมพันธ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
1,086,นายขวลิต วิชยสุทธิ์,พรรคเพื่อไทย,เห็นด้วย
[8,089,นายขัยซนะ เตซชเตโซ,พรรคประชาธิปัตย์,เห็นด้วย
719,090,นายขัยยันต์ ผลสุวรรณ์,พรรคเพื่อไทย,เห็นด้วย
80,091,นายชัยวัฒน์ เป้าเปี้ยมทรัพย์,พรรคพลังประชารัฐ,เห็นต้ว6
81,092,นายชัยวุฒิ ธนาคมานุสรณ์,พรรคพลังประชาวัฐ,เห็นด้วย
82,093,นายชัยวุฒิ ขรรณวัฒน์,พรรคประชาธิปัตย์,เห็นด้วย
83,094,นายชาญวิทย์ วิถุศรี,พรรคพลังประชารัฐ,เห็นด้วย
8,095,นายซาตา ไทยเศรษฐ์,พรรคภูมิใจไทย,เห็นด้วย
85,096,นายซ้านาญ จันทร์เรือง,พรรคอนาคตใหม่,ไม่เห็นด้วย
86,097,นายขึนวรณ์ บูณยเกียรติ,พรรคประชาธิปัตย์,เห็นด้วย
ฮิก,098,นายชุมพล จุดไส,พรรคประชาธิปัตย์,เห็นด้วย
อธิธิ,099,นายชูวิทย์ พิทักษ์พรพัลถภ,พรรคเพื่อไทย,เห็นด้วย
89,100,นายชูศักดิ์ คีรีมาศทอง,พรรคพลสังประชาวัฐ,เห็นด้วย
90,101,นายชูศักดิ์ แยกทอง,พรรคเพื่อไทย,เห็นด้วย
91,102,นายเช็งซาย ซาลสิรินทร์,พรรคพลังประชารัฐ,เห็นด้วย
125,142,นางสาวทัศนีย์ บูรณุปกรณ์,พรรคเพื่อไทย,เห็นด้วย
126,143,นางทัศนียา วัตนเศรษฐ,พรรคพลังประซาวัฐ,เห็นด้วย
127,144,นายหทหายาห เกียรติซูศักดิ์,พรวรคเพื่อไทย,เห็นด้วย
128,145,นายเทพไท เสนพงศ์,พรรคประชาธิปัตย์,เห็นด้วย
129,1ป06,นายเหทวัญ ลิปตพัลลภ,พรรคซาติพัฒนา,เห็นตด้วย
130,147,นายเทอดพงษ์ ไชยบันทน์,พรรคประชาธิปัตย์,เห็นด้วย
131,148,นายเท่าพิภพ ลิ้มจิตรกร,พรรคอนาคตไหม่,ไม่เห็นด้วย
1592,149,นางเทียบจุฑา ข่าวขํา,พรรศเพื่อไทย,เห็นด้วย
153,150,นางสาวธณิกานต์ พรพงษาโรจน์,พรรคพลังประชาวรัฐ,เห็นด้วย
134,151,นายธนกว ไซยกุล,พรรคเพื่อไทย,เห็นด้วย
135,153,นายธนยศ ทีมสุวรรณ,พรรคภูมิใจไทย,เห็นด้วย
136,154,นายธนะสิทธิ์ โควสุรัตน์,พรรคพลังประชารัฐ,เห็นด้วย
137,155,นายธนัสถ์ หวีเกื้อกูลกิจ,พรรคพลังประขารัฐ,เห็นด้วย
1368,157,นายธรรมบัส พรหมเผ่า,พรรคพลังประชารัฐ,เห็นด้วย
139,158,นายธรรมวิชญ์ โพธิพิพิธ,พรรคพลังประชารัฐ,เห็นด้วย
1940,159,นายธัญญ์วารีน สุขะพิสิษฐ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
141,160,นายธัญวัจน์ กมลวงศ์วัฒน์,พรรคอนาคตใหม่,ไม่เห็นด้วย
102,162,นายธีรภัทร พริ่งศุลกะ,พรรคประชาธิปัตย์,เห็นด้วย
143,163,นางสาวธีรวัตน์ สําเร็จวาณิชย์,พรรคเพื่อไทย,เห็นด้วย
144,164,นายธีระ ไตรสรณกุส,พรรคเพื่อไทย,เห็นด้วย
145,165,นายธีระ วงศ์สมุทร,พรรศคซาติไทยพัฒนา,เห็นด้วย
146,ได้6์,นายรธีรัจชัย พันธุมาศ,พรรคอนาคตใหม่,ไมปเห็นด้วย
147,167,บนบายนพ ขี่วาบันท์,พรรคเพื่อไทย,เห็นด้วย
148,168,นายนพคุณ รัฐผไท,พรรคเพื่อไทย,เห็นด้วย
149,169,นบนายนพตล แก้วสุพัฒน์,พรรคพลังท้องถินไท,เห็นด้วย
150,171,นายนพพล เหลืองทองนารา,พรรคเพื่อไทย,เห็นด้วย
151,172,นางสาวนภาพร เพ็ซร์จินดา,พรรคเสร็รวมไทย,เห็นด้วย
152,173,นายนรีศ ขํานุรักษ์,พรรคประชาธิปัตย์,เห็นด้วย
153,176 ฯๆ,นายบัทธิ ถินสาคู,พรรคพลังประชารัฐ,เห็นด้วย
154 ,177,นบางนาที รัชกิจประการ,พรรคภูมิใจไทย,เห็นด้วย
155,178,นายนีกร จํานง,พรรคซาติไทยพัฒนา,เห็นด้วย
156,179,นายนิคม บุญวิเศษ,พรรคพลังปวงซนไทย,เห็นด้วย
157,180,นายนิติพล ผิวเหมาะ,พรรคอนาคตใหม่,ไม่เห็นด้วย
224,2556,นางสาวเพชวรชมพู กิจบูรณะ,พรรครวมพลังประชาซาติไทย,เห็นด้วย
225,256,นางสาวเพชรตดาว โต๊ะมีนา,พรรคภูมิใจไทย,เห็นด้วย
226,2ฮ25ก,นายเพชรวรวรต วัฒนพงศศิริกุล,พรรคเพื่อขาติ,เห็นด้วย
22,258,นายไพจิต ศรีวรขาน,พรรคเพื่อไทย,เห็นด้วย
ฮ228,259,นายไพบูลย์ บิติตะวัน,พรรคประชาชนปฏิรูป,เห็นด้วย
ๆ29,260,นายไพโรจน์ โล่ห์สุนทร,พรรคเพื่อไทย,เห็นด้วย
230,261,นางสาวไพลิน เทียนสวรรณ,พรรคพลังประชารัฐ,เห็นด้วย
231,262,นายภณณ์ภูธุ์ ศรีอินทร์สุทธิ์,พรรคเพื่อไทย,เห็นด้วย
2329,263,นายภราดคร ปริศนานันทกุล,พรรคภูมิใจไทย,เห็นด้วย
233,264,นางสาวภริมบ พูลเจริญ,พรรคพลังประชาวรัฐ,เห็นด้วย
234,2065,นายภาคภูมิ บูลย์ประมุช,พรรคพลังประชาวัฐ,เห็นด้วย
2365,20606,นายภาควัต ศรีสุรพล,พรรคเพื่อไทย,เห็นด้วย
236,267,นางสาวภาตาทฑ์ วรกานนท์,พรรคพลังประชาวัธฐ,เห็นด้วย
237,2668,นายภาษ ศรีบุศคยกาญจน์,พรรคประชาธิปัตย์,เห็นด้วย
238,269,นายภาสกร เงินเจริญกุส,พรรคเศรษฐกิจใหม่,เห็นต้วย
239,210,นายภิญโญ ษิโรจน์,พรรคพลังประชารัฐ,เห็นด้วย
240,211 ",นายภูดิท อิ่นสุวรรณ์,พรรคพลังประขาวัฐ,เห็นด้วย
241,212,นายภูมิศิษฎ์ คงมี,พรรคภูมิใจไทย,เห็นด้วย
242,2ว273,นายมงคลกิตติ์ สุขสินธารานนท์,พรรคไทยศรีวิไลย์,เห็นด้วย
283,2ร84,นายมณฑล โพธิ์คาย,พรรคอนาคตใหม่,ไม่เห็นด้วย
244,2175,นายมณเฑียร สงฆ์ประชา,พรรคพลังประขาวัฐ,เห็นด้วย
245,2760,นายมนตรี ตั้งเจริญถาวร,พรรคเนื่อไทย,เห็นด้วย
246,277,นายมนตรี ปาน้อยนนท์,พรรคประชาธิปัตย์,เห็นต้วย
2417,218,นางมนพร เจริญศรี,พรรคเพื่อไทย,เห็นด้วย
248,279,นายมนูญ สีวาภิรมย์รัตน์,พรรคเศรษฐกิจใหม่,เห็นด้วย
249,280,นางสาวมัสลิกา จิระพันธุ์วาณิช,พรรคภูมิใจไทย,เห็นด้วย
250,281,นพายมานพ ศรีผึ้ง,พรรคภูมิใจไทย,เห็นด้วย
251,282,นายมานะ โสหะวณิชย์,พรรคเพื่อไทย,เห็นด้วย
252,283,นายมานะศักดิ์ จันทร์ประสงค์,พรรคเพื่อไทย,เห็นด้วย
253,284,นายมานัส อ่อนอ้าย,พรรคพลังประชาวัฐ,เห็นด้วย
254,285,นางมารศรี ขจรเรื่องโรจน์,พรรคเศรษฐกิจไหม่,เห็นด้วย
255,286,นายมึงขวัญ แสงสุวรรณ์,พรรคเศรษฐกิจใหม่,เห็นด้วย
256,287,นางมุกตา พงษ์สบบัติ,พรรคเพื่อไทย,เห็นด้วย
257,286,พลตํารวจเอก ยงยุทธ์ เทพจํานงค์,พรรคประชานิยม,เห็นด้วย
258,289,นายยงยุทธ สวรรณบุตร,พรรคพลังประชาวัฐ,เห็นด้วย
259,290,นายยรรยงก์ ถฏนอมพิขัยจ้ารง,พรรครักษ์ผืนปาประเทศไทย,เห็นด้วย
260,291,นายยศวัฒน์ มาไพศาลสืน,พรรคภูมิใจไทย,เห็นตด้วย
261,293,นางสาวเยาวลักษณ์ วงษ์ประภารัตน์,พรรคอนาคตไหม่,ไม่เห็นด้วย 
262?,295,นายรณเทพ อนุวัฒน์,พรรคพลังประชารัฐ,เห็นด้วย
263,297,นายรังสรรค์ มณีรัตน์,พรรคเพื่อไทย,เห็นด้วย
26484,298,นายรังสรรค์ วันไชยธนวงศ์,พรรคเพื่อไทย,เห็นด้วย
265,299,นายรังสิกร ทิมาตถกะ,พรรคภูมิใจไทย,เห็นด้วย
266,ว00,นายรังสิมันต์ โรม,พรรคอนาคตใหม่,ไม่เห็นด้วย
267,วบ0ิ1,นางสาวรังสีมา รอดตรัศปี,พรรคประชาธิปัตย์,เห็นด้วย
292668,9ร02,นายรัฐกิตติ์ ผาลีพัฒน์,พรรคเพื่อไทย,เห็นด้วย
269,203,นายรุ่งโรจน์ ทองศรวี,พรรคภูมิใจไทย,เห็นด้วย
210,304,นายเรวัต วิศรุตเวช,พรรคเสรีรวมไทย,เห็นด้วย
271,305,นางสาวละออง ติยะไพรัช,พรรคเพื่อไทย,เห็นด้วย
272,ว30,นายเลิศศักดิ์ พัฒนขัยกุส,พรรคเพื่อไทย,เห็นด้วย
273,308,นางสาววซิราภรณ์ กาญจนะ,พรรคประชาธิปัตย์,เห็นด้วย
274,309,นางสาววทันยา วงษ์โอภาสี,พรรคพลังประชารัฐ,เห็นด้วย
275,310,นายวรภพ วีริยะโรจน์,พรรคอนาคตใหม่,ไม่เห็นตด้วย
216,311,นางสาววรรณาวรี ตะสอมสิน,พรรคอนาคตไหม่,ไม่เห็นด้วย
2ว7,2%12,นางสาววรรณวิภา ไม้สน,พรรคอนาคตใหม่,ไม่เห็นด้วย
278,313,นายวรศีษภฎ์ เลียงประสิทธิ์,พรรคภูมิใจไทย,เห็นด้วย
2719,314,นายวรสิทธิ์ กัสป์ติบันท์,พรรคเพื่อไทย,เห็นด้วย
280,๑915,นายวราวุธ์ ศิลปอาชา,พรรคขาติไทยพัฒนา,เห็นด้วย
281,316,นายวัชรพส โตมรศักดิ์,พรรคขาติพัฒนา,เห็นด้วย
282,317,นายวัชระ ยาวอหะซัน,พรรคพลังประขาวัฐ,เห็นด้วย
283,318,นายวัชรา เน วังขนาย,พรรคเสร็รวมไทย,เห็นด้วย
284,ว198,นายวัฒนา ข่างเหลา,พรรคพลังประชารัฐ,เห็นด้วย
285,320,นายวัน อยู่บํารุง,พรรคเพื่อไทย,เห็นด้วย
286,3291,นายวันชัย เจริญนนทสิทธิ์,พรรคเพือไทย,เห็นด้วย
287,5422,นายวันขัย ปริญญาศิรี,พรรคพลังประชารัฐ,เห็นด้วย
288,323,นายวันนีวัติ สมบูรณ์,พรรคเพื่อไทย,เห็นด้วย
289,3294,นางวันเพ็ญ พร้อมพัฒน์,พรรคพลังประซารัฐ,เห็นด้วย
290,325,นายวันมูหะมัดนอร์ มะทา,พรรคประชาชาติ,เห็นด้วย
291,3296,นายวาโย อัศวรุ่งเรือง,พรรคอนาคตใหม่,ไม่เห็นด้วย
2929,327,นายวิเขียร ชวลิต,พรรคพลังประชารัฐ,เห็นด้วย
293,228,นายวีทยา ฑรงคํา,พรรคเพื่อไทย,เห็นด้วย
294,329,นายวืนท์ สธิรชัย,พรรคอนาคตไหม่,'ไม่เห็นด้วย
295,330,ณายวิรัช พันธุมะผล,พรรคอนาคตใหม่,ไม่เห็นต้วย
296์,331,นายวิรัช รัตนเศรษฐ,พรรคพลังประชารัฐ,เห็นด้วย
2ว29,332,นายวิรัตน์ ๆรศสีรีน,พรรคเสร็รวมไทย,เห็นด้วย
296,3ว33,นายวิโรจนบ์ ลักชณาอดติศร,พรรคอนาคตใหม่,ไม่เห็นด้วย
299,ว34,นายวิวรรธน์ บิลวัชรมณี,พรรคประชาธิปัตย์,เห็นด้วย
300,395,นายวิวัฒน์ชัย โหตระไวศยะ,พรรคเพื่อไทย,เห็นด้วย
ว01,336,พลตํารวจโทวิศณุ บวงแพรสี,พรรคเสร็รวมไทย,เห็นด้วย
ว02,237,นายวิสาร เตขะธีราวัฒน์,พรรคเพื่อไทย,เห็นด้วย
303,338,นายวิสิทธิ์ พิทย าภรณ์,พรรคภูมิใจไทย,เห็นด้วย
ว04,239,นายวิสิษฐ์ เตขะธีราวัฒน์,พรรคเพื่อไทย,เห็นด้วย
305,340,นายวิสุทธิ์ ไชยณรุณ,พรรคเพื่อไทย,เห็นด้วย
3บิ6,302,นายวีระกร คําประกอบ,พรรคพลังประชารัฐ,เห็นด้วย
307,2903,นายวิระชัย วีระเมธีกุส,พรรคประชาธีปัตย์,เห็นด้วย
308,3ๆ4,นายวีระพล จิตสัมฤทธิ์,พรรคเพื่อไทย,เห็นด้วย
309,445,นายวีระวัฒน์ โอสถานุเคราะห์,พรรคเพื่อไทย,เห็นด้วย
310,246,นายวุฒิชัย กิตติธเนศวร,พรรคเพื่อไทย,เห็นด้วย
ว11,ว4,นายวุฒินันท์ บุญขู่,พรรคอนาคตใหม่,ไม่เห็นด้วย
312,346,นายวุฒิพงษ์ นษามบุตร,พรรคประชาธิปัตย์,เห็นด้วย
ว13,349,พันตํารวจโท ไวพจน์ อาภรณ์รัตน์,พรรคพลังประชาวัฐ,เห็นด้วย
914,2350,นายศรัณย์ ทิมสุวรรณ,พรรคเพื่อไทย,เห็นด้วย
315,352,นายศราว5 เพขชรพนมพร,พรรคเพื่อไทย,เห็นด้วย
ว316,353,นางสาวศรีนวล บุญถือ,พรรคอนาคตใหม่,งดออกเสียง
317,3254,นายศรีเรศ โกฎคําลือ,พรรคเพื่อไทย,เห็นด้วย
318,3505,นางศรีสมร รัศมฤกษ์เศรษฐู๋,พรรคประชาธิปัตย์,เห็นด้วย
319,9%56,นายศักดา คงเพชร,พรรคเพื่อไทย,เห็นด้วย
วว0,435ธั,นายศักดิบัย นุมหนู,พรรคอนาคตใหม่,ไม่เห็นด้วย
3921,358,นายศักดิ์สยาม ซิดขอบ,พรรคภูมิใจไทย,เห็นด้วย
322,359,นายศ' เสดตรา ศรีปาน,พรรคพลังประชาวัฐ,เห็นด้วย
303,3260,นายศิรสิทธิ์ เลิศด้วยสาภ,พรรคเพื่อไทย,เห็นด้วย
2394,361,นางสาวศิริกัญญา ตันสกุส,พรรคอนาคตใหม่,ไม่เห็นด้วย  0
325,2629,นายศีริพงษ์ วัสมี,พรรคพลสังประชาวัฐ,เห็นด้วย
326,363,นางศิรีวรรณ ปราศจากศัตรู,พรรคประชาธิปัตย์,เห็นด้วย
ว27,365,นางสาวศิลัมพา เลิศนุวัฒน์,พรรคพลเมืองไทย,เห็นด้วย
228,366,นายศุภชัย ใจสมุทร,พรรคภูมิใจไทย,เห็นด้วย
329,369,นางสาวศุภมาศ อิศรภักดี,พรรคภูมิใจไทย,เห็นด้วย
33บ,370,นางสาวสกุณา สาระนันท์,พรรคเพื่อไทย,เห็นด้วย
ว31,371,น์ ายสงคราม กิจเลิศไพโรจน์,พรรคเพื่อซาติ,เห็นด้วย
232,ว72,'พายสงวน พงษ์มณี,พรรคเพื่อไทย,เห็นด้วย
333,3ว373,นายสนอง เทพอักษรณรงค์,พรรคภูมิใจไทย,เห็นด้วย
3533ๆ,374,นายสมเกียรติ ไขยวิสุทธิกุล,พรรคอนาคตใหม่,ไม่เห็นด้วย
335,375,นายสมเกียรติ ถนอมสินธุ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
236,376,นายสมเกียรติ วอนเพียร,พรรคพลังประชารัฐ,เห็นด้วย
33/,3ก6,นางนั้นทนา สงฆ์ประชา,พรรคประชาภิวัฒน์,เห็นด้วย
338,ว6,นายสมคิด เชื้อคง,พรรคเพื่อไทย,เห็นด้วย
วจ39,379,นายสมเจตน์ ลิมปะพันธุ์,พรรคภูมิใจไทย,เห็นด้วย
24ๆ0,380,นายสมขาติ ฆ ประดัษฐพร,พรรคประชาธิปีตยํ,เห็นด้วย
3 1,381,นายสมซาย ฝังชลจิตร,พรรคอนาคตใหม่,ไม่เห็นด้วย
๒โจ 7ล,382,พลเอก สมซาย วิษณุวงศ์,พรรคพลังประชาวัฐ,เห็นด้วย
243,383,นายสมบัติ ศรีสุรินทร์,พรรคเพื่อไทย,เห็นด้วย
ว44,385,นายสมบูรณ์ ฑารัมย์,พรรคภูมิใจไทย,เห็นด้วย
365,386,นายสมพงษ์ โสภณ,พรรคพลังประชาธัฐ,เห็นด้วย
346,3868,นายสมมุติ เบ็ญจลักษณ์,พรรคประชาชาติ,เห็นด้วย
3ค7,369,นายสมศักดิ์ เทพสทิน,พรรคพลังประชารัฐ,เห็นด้วย
3ยๆ8,390,นายสมศักดิ์ พันธ์เกษม,พรรคพลังประชารัฐ,เห็นด้วย
3ๆ9,391,นางสมหญิง บัวบุตร,พรรคเพื่อไทย,เห็นด้วย
250,392,นายสมัคร ป้องวงษ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
351,293,'ฟายสยาม หัตถสงเคราะห์,พรรคเพือไทย,เห็นด้วย
359,394,นายสรขัต สจิตต์,พรรคชาติไทยพัฒนา,เห็นด้วย
353,3965,นายสรวุฒิ เนืองจํานงค์,พรรคพลังประชาวัฐ,เห็นด้วย
3654,396,นายสรอรรถ กลินประทุม,พรรคภูมิใจไทย,เห็นด้วย
2565,3จ97,นางสาวสรัสนันท์ อรรเนนพพาพร,พรรคเพื่อไทย,เห็นด้วย
356,398,นายสราว5 อ่อนละมัย,พรรคประชาธิปัตย์,เห็นด้วย
357,399,นายสฤษฎ์พงษ์ เกียวข้อง,พรรคภูมิใจไทย,เห็นด้วย
258,400,นายสถษตดิ์ บูตรเนียร,พรรคภูมิใจไทย,เห็นด้วย
359,401]1,นายสะถิระ เผือกประพันธุ,พรรคพลังประชารัฐ,เห็นด้วย
360,402,นายสัญญา นิลสุพรรณ,พรรคพลังประชาวัฐ,เห็นด้วย
3ว61,404,นายสันติ กีระบันทน,พรรคพลังประชารัฐ,เห็นด้ว6
5362,405,นายสันติ พร้อมพัฒน์,พรรคพลังประชารัฐ,เห็นด้วย
363,407,นายสัมฤทธิ์ แทนทรัพย์,พรรคพลังประซาวัฐ,เห็นด้วย
2326ฉี,8408,นายสาคร เกียวข้อง,พรรคประชาธิปัตย์,เห็นด้วย
365,409,นายสาทิตย์ วงศ์หนองเตย,พรรคประชาธิปัตย์,เห็นด้วย
326อ,4ๆ410,นายสาธิต ปิตุเตขะ,พรรคประชาธิปัตย์,เห็นด้วย
267,411,นายสาธิต อุ๋ยตระกูล,พรรคพลังประชาวัฐ,เห็นด้วย
3268,413,นายสําลี รักสุทธิ์,พรรคอนาคตใหม่,ไม่เห็นด้วย
269,4148,นายสิงหภณ ดินาง,พรรคเพื่อไทย,เห็นด้วย
370,415,พันโหสินธพ แก้วพิจิตร,พรรคประชาธิปัตยํ,เห็นด้วย
371,416,นายสินิตย์ เลิศไกร,พรรคประชาธิปัตย์,เห็นด้วย
3729,ๆ]18,น' งสีวีนทร รามฮูต,พรรคเพื่อไทย,เห็นด้วย
373,ยง]19,นายสีรีพงศ์ อังคสกุลเกียรติ,พรรคภูมิใจไทย,เห็นด้วย
374,4290,นายสุชาติ ชูมกลสิน,พรรคพลังประชารัฐ,เห็นด้วย
375,422,นายสุชาติ ภิญโญ ,พรรคเพื่อไทย,เห็นตด้วย
376,422,นายสุซาติ อุสาหะ,พรรคพลังประชารัฐ,เห็นด้วย
377,ย2ๆ,นางสาวสุณัฐขา ' โล่สถาพรพีพิธ,พรรคประชาธิปัตย,เห็นด้วย
3768,426,นายสทา ประทีป ณ ถลาง,พรรคพลังประชารัฐ,เห็นด้วย
379,ป]27,นายสทิน คลังแสง,พรรคเพื่อไทย,เห็นด้วย
380,0428,นายสุเทพ อู่อัน,พรรคอนาคตใหม่,ไม่เห็นด้วย
381,2429,นายสุพล จุลใส,พรรครวมพลังประชาชาติไทย,เห็นด้วย
382,4 6ด,นายสุพล "พองงาม,พรรคพลังประขารัฐ,เห็นด้วย
383,431,พสตํารวจตรีสุพิศาล ภักต้นฤุนาถ,พรรคอนาคตใหม่,'ไม่เห็นด้วย 
384,432,นายสุภดิซ อาก ศฤกษ์,พรรคเศรษฐกิจใหม่,เห็นด้วย
285,4323,นางสุภาภรณ์ คงวุฒิปัญญา,พรรคเพื่อไทย,เห็นด้วย
286,430,นายสุรชัย ศรีสารคาม,พรรคอนาคตใหม่,ไม่เห็นด้วย
5387,435,นายสุรขาติ ขาญประดิษฐ์,พรรคเพื่อไทย,เห็นด้วย
388,ฎ36,นายสุรชาติ ศรีบุศกร,พรรคพลังประชารัฐ,เห็นด้วย
